Time,Trigger,AngleAnkl,AngleKnee,AngleHip,SpeedAnkl,SpeedKnee,SpeedHip,MedialGastrocnemius,VastusMedialis,GluteusMaximus,DiscretizedTrigger,DiscretizedMovement,DiscretizedMedialGastrocnemius,DiscretizedVastusMedialis,DiscretizedGluteusMaximus
4851,0.13564,0.344325,0.288621,0.526973,0.381465,0.722187,0.235668,-20.4813,-21.4113,-20.509,2,3,1,1,1
4852,0.13516,0.345225,0.290865,0.525587,0.381596,0.719953,0.237587,-19.3513,-20.8323,-21.0064,2,3,1,1,1
4853,0.13506,0.346161,0.29308,0.524223,0.381857,0.717639,0.239562,-19.1067,-19.7855,-18.976,2,3,1,2,1
4854,0.13486,0.34713,0.295251,0.522823,0.382327,0.71529,0.241712,-20.1612,-19,-18.2032,2,3,1,2,1
4855,0.13496,0.348096,0.297371,0.521452,0.38312,0.712892,0.243982,-20.9588,-18.6658,-18.1736,2,3,1,2,1
4856,0.13457,0.349055,0.299449,0.520154,0.384291,0.710443,0.246531,-20.6895,-18.3615,-18.6828,2,3,1,2,1
4857,0.13437,0.350031,0.301462,0.518861,0.385815,0.708018,0.249562,-19.8774,-18.1581,-19.3192,2,3,1,2,1
4858,0.13379,0.351038,0.303422,0.517529,0.387637,0.7057,0.252793,-19.9458,-18.562,-20.0359,2,3,1,2,1
4859,0.1332,0.352075,0.305368,0.516164,0.389692,0.70354,0.256047,-20.5493,-18.7631,-21.1887,2,3,1,2,1
4860,0.13262,0.353132,0.307305,0.514831,0.391928,0.701559,0.259593,-21.1995,-19.0111,-19.5648,2,3,1,2,1
4861,0.13262,0.354212,0.309236,0.513565,0.39433,0.699778,0.263537,-20.8289,-18.9601,-17.8524,2,3,1,2,1
4862,0.13213,0.355345,0.311155,0.512323,0.396845,0.698172,0.267462,-19.5361,-18.6124,-17.3964,2,3,1,2,1
4863,0.13154,0.356545,0.313056,0.511155,0.399357,0.696692,0.271116,-17.5269,-18.596,-17.4489,2,3,2,2,1
4864,0.13086,0.357802,0.314943,0.510059,0.401742,0.695332,0.27465,-16.0808,-18.4429,-17.892,2,3,3,2,1
4865,0.13096,0.359108,0.316811,0.508923,0.403892,0.694016,0.27806,-15.6135,-18.6519,-18.3286,2,3,3,2,1
4866,0.13066,0.360455,0.318657,0.507776,0.405737,0.692637,0.281056,-15.914,-19.2602,-19.5803,2,3,3,2,1
4867,0.13057,0.361837,0.320477,0.50669,0.407256,0.691131,0.283004,-16.9054,-20.0985,-21.3965,2,3,2,1,1
4868,0.13027,0.36324,0.322278,0.505647,0.408415,0.689425,0.283461,-17.8906,-20.7749,-21.4151,2,3,2,1,1
4869,0.12998,0.364638,0.324059,0.504588,0.409139,0.687507,0.282601,-18.6723,-20.7508,-19.1844,2,3,1,1,1
4870,0.12979,0.366033,0.325817,0.503484,0.409395,0.685457,0.280842,-19.4544,-20.4857,-17.646,2,3,1,1,1
4871,0.12959,0.367426,0.327568,0.50237,0.409221,0.683352,0.27893,-20.2906,-21.0571,-17.2998,2,3,1,1,1
4872,0.12959,0.368795,0.329307,0.501278,0.408702,0.681248,0.277356,-21.1532,-21.8117,-18.458,2,3,1,1,1
4873,0.12939,0.370145,0.331012,0.500185,0.407976,0.679167,0.275835,-21.9669,-21.1681,-19.69,2,3,1,1,1
4874,0.129,0.371497,0.332664,0.49901,0.407173,0.677103,0.274193,-23.1556,-20.1137,-19.7124,2,3,1,1,1
4875,0.1292,0.37285,0.334246,0.497718,0.406409,0.675049,0.272615,-23.134,-19.8252,-18.9722,2,3,1,2,1
4876,0.1292,0.374175,0.335779,0.496396,0.405802,0.672984,0.271174,-21.2796,-20.1342,-17.5989,2,3,1,1,1
4877,0.1292,0.375456,0.337308,0.495142,0.405428,0.670915,0.269684,-20.4853,-19.7821,-16.8979,2,3,1,2,1
4878,0.1291,0.376703,0.338845,0.493985,0.40536,0.668955,0.267884,-19.9575,-19.3272,-16.5536,2,3,1,2,2
4879,0.12891,0.377942,0.340373,0.492867,0.405625,0.667269,0.265822,-20.832,-19.911,-16.6313,2,3,1,2,2
4880,0.12881,0.379205,0.341882,0.491722,0.406148,0.665962,0.263867,-22.1507,-21.3582,-16.9722,2,3,1,1,1
4881,0.12861,0.380491,0.343362,0.490546,0.406873,0.665009,0.26249,-24.2237,-22.0308,-17.4066,2,3,1,1,1
4882,0.12832,0.381796,0.344818,0.489342,0.40783,0.664317,0.261633,-24.6696,-19.8059,-17.278,2,3,1,2,1
4883,0.12822,0.383137,0.346229,0.48809,0.409047,0.663791,0.260523,-23.012,-17.8043,-16.5853,2,3,1,2,2
4884,0.12822,0.38452,0.347614,0.48678,0.410478,0.663399,0.258657,-21.1801,-17.1361,-15.962,2,3,1,2,2
4885,0.12764,0.385946,0.349027,0.485422,0.412021,0.663201,0.256161,-20.4496,-17.8589,-15.6904,2,3,1,2,2
4886,0.12754,0.387396,0.350483,0.48405,0.413537,0.663242,0.253517,-19.8439,-18.7687,-15.5545,2,3,1,2,2
4887,0.12754,0.388837,0.351965,0.482707,0.414841,0.663507,0.251208,-19.3583,-19.1565,-15.3116,2,3,1,2,2
4888,0.12764,0.390277,0.353436,0.481445,0.415772,0.663951,0.249394,-19.1414,-19.2519,-15.5967,2,3,1,2,2
4889,0.12764,0.391744,0.354887,0.480238,0.416213,0.664502,0.247965,-19.0128,-19.3472,-16.2563,2,3,1,2,2
4890,0.12783,0.393245,0.35634,0.478971,0.416108,0.665085,0.24672,-19.8715,-19.8401,-17.0687,2,3,1,2,1
4891,0.12783,0.39477,0.357814,0.477618,0.415448,0.665576,0.245415,-21.4002,-20.6725,-17.639,2,3,1,1,1
4892,0.12764,0.396315,0.359314,0.476214,0.414242,0.665879,0.243768,-22.9595,-21.4057,-18.3185,2,3,1,1,1
4893,0.12734,0.397853,0.360826,0.474796,0.412531,0.666016,0.241626,-23.8601,-21.931,-18.8897,2,3,1,1,1
4894,0.12754,0.399334,0.362335,0.473414,0.410353,0.666052,0.238921,-23.5392,-23.2968,-19.0421,2,3,1,1,1
4895,0.12793,0.400725,0.363841,0.472066,0.407651,0.66601,0.235701,-22.5708,-25.0798,-18.3147,2,3,1,1,1
4896,0.12783,0.402041,0.365342,0.470696,0.404353,0.665848,0.23245,-20.9453,-25.3697,-17.7552,2,3,1,1,1
4897,0.12822,0.403304,0.366835,0.469281,0.400476,0.665523,0.22986,-19.878,-24.5099,-17.5372,2,3,1,1,1
4898,0.12793,0.404516,0.368319,0.467832,0.396126,0.66504,0.228205,-19.7338,-22.8166,-17.5872,2,3,1,1,1
4899,0.12803,0.405667,0.369795,0.466351,0.391491,0.664446,0.227286,-19.9019,-21.8573,-18.6869,2,3,1,1,1
4900,0.12754,0.406761,0.371263,0.464863,0.386826,0.663788,0.226655,-19.7007,-21.2941,-19.7159,2,3,1,1,1
4901,0.12695,0.4078,0.372723,0.463356,0.382291,0.663054,0.226032,-19.2995,-21.3012,-19.7674,2,3,1,1,1
4902,0.12676,0.408759,0.374166,0.461808,0.37788,0.662189,0.225591,-19.0488,-22.1073,-20.1392,2,3,1,1,1
4903,0.12686,0.409607,0.375594,0.460258,0.373521,0.661124,0.225593,-19.1377,-22.5226,-20.0575,2,3,1,1,1
4904,0.12705,0.410349,0.377017,0.458773,0.36919,0.659783,0.226051,-19.7396,-22.3491,-19.6625,2,3,1,1,1
4905,0.12695,0.411013,0.378436,0.457383,0.364967,0.658133,0.22685,-19.3132,-20.9899,-19.8458,2,3,1,1,1
4906,0.12715,0.411639,0.379851,0.456026,0.360971,0.65621,0.227828,-17.7759,-19.4833,-19.1814,2,3,2,2,1
4907,0.12715,0.412266,0.381251,0.454617,0.357283,0.654094,0.228752,-16.5853,-19.3323,-18.1873,2,3,3,2,1
4908,0.12725,0.412863,0.382619,0.453154,0.353934,0.651849,0.229398,-16.3857,-19.6672,-17.8506,2,3,3,2,1
4909,0.12754,0.413389,0.383939,0.451687,0.350942,0.649494,0.229446,-16.964,-20.5794,-17.5182,2,3,2,1,1
4910,0.12744,0.413837,0.3852,0.450233,0.348255,0.646974,0.228608,-17.6978,-22.083,-17.1615,2,3,2,1,1
4911,0.12725,0.414224,0.386394,0.448791,0.345743,0.644258,0.226913,-18.8813,-22.4259,-16.8321,2,3,1,1,1
4912,0.12725,0.414583,0.387535,0.447362,0.343315,0.641404,0.22463,-21.0297,-21.8829,-17.371,2,3,1,1,1
4913,0.12734,0.414944,0.388655,0.445932,0.340947,0.638481,0.222228,-22.6176,-20.5474,-18.8267,2,3,1,1,1
4914,0.12734,0.4153,0.389773,0.444482,0.338646,0.635569,0.220237,-22.129,-19.5921,-20.7893,2,3,1,2,1
4915,0.12734,0.415627,0.390883,0.44299,0.336489,0.632715,0.218793,-22.4026,-18.4074,-20.9561,2,3,1,2,1
4916,0.12744,0.415917,0.39196,0.44144,0.334543,0.629906,0.217479,-21.3266,-17.0068,-19.8893,2,3,1,2,1
4917,0.12754,0.416161,0.392973,0.439862,0.332765,0.627133,0.215851,-19.6376,-16.2651,-19.1948,2,3,1,2,1
4918,0.12744,0.416353,0.393927,0.438288,0.331107,0.624427,0.213711,-18.8028,-16.2861,-19.6114,2,3,1,2,1
4919,0.12754,0.416517,0.394848,0.436702,0.329563,0.621783,0.210991,-18.8435,-16.5193,-20.7686,2,3,1,2,1
4920,0.12754,0.416676,0.395738,0.435108,0.328154,0.61915,0.20784,-19.7793,-16.67,-21.6203,2,3,1,2,1
4921,0.12754,0.416808,0.396598,0.433577,0.326928,0.616531,0.204465,-21.4093,-16.8074,-21.9005,2,3,1,2,1
4922,0.12764,0.416917,0.39742,0.432115,0.325907,0.613991,0.201104,-23.4997,-17.3783,-20.7745,2,3,1,2,1
4923,0.12773,0.417022,0.398191,0.430604,0.325057,0.611597,0.198001,-23.1418,-18.5228,-19.1508,2,3,1,2,1
4924,0.12773,0.417115,0.398925,0.428983,0.32438,0.609377,0.195109,-21.6468,-20.1576,-18.5669,2,3,1,1,1
4925,0.12764,0.417206,0.399659,0.427275,0.323899,0.607298,0.192482,-20.6024,-21.1867,-18.6753,2,3,1,1,1
4926,0.12783,0.417313,0.400393,0.4255,0.323577,0.60535,0.190414,-20.1193,-21.5805,-18.6178,2,3,1,1,1
4927,0.12773,0.417423,0.401094,0.4237,0.3234,0.603548,0.188928,-20.597,-22.0265,-17.7292,2,3,1,1,1
4928,0.12783,0.417525,0.401758,0.4219,0.323411,0.601872,0.187923,-21.3831,-22.9298,-16.8758,2,3,1,1,1
4929,0.12783,0.417608,0.402393,0.420128,0.323612,0.600294,0.187645,-21.1207,-23.6339,-16.4913,2,3,1,1,2
4930,0.12793,0.417665,0.403003,0.418417,0.323966,0.598767,0.188327,-20.9687,-23.6078,-16.8723,2,3,1,1,1
4931,0.12803,0.417727,0.403594,0.41673,0.324444,0.597224,0.18974,-21.9163,-23.5847,-17.3763,2,3,1,1,1
4932,0.12803,0.417823,0.404171,0.415068,0.324993,0.59566,0.191529,-21.5786,-23.8264,-17.7709,2,3,1,1,1
4933,0.12793,0.417935,0.404748,0.413462,0.325592,0.594149,0.193427,-19.6583,-24.0942,-18.5906,2,3,1,1,1
4934,0.12783,0.418059,0.405317,0.411871,0.326251,0.592753,0.195325,-17.9708,-24.4321,-19.3049,2,3,2,1,1
4935,0.12773,0.418208,0.405861,0.410264,0.32692,0.591456,0.197308,-17.5493,-24.0985,-19.7634,2,3,2,1,1
4936,0.12803,0.418388,0.406375,0.408643,0.32755,0.590219,0.199419,-18.0156,-22.8503,-20.1749,2,3,2,1,1
4937,0.12783,0.418581,0.406858,0.406987,0.328139,0.589004,0.201683,-20.0108,-20.927,-19.2783,2,3,1,1,1
4938,0.12773,0.418771,0.407317,0.405304,0.328712,0.587781,0.204157,-21.1028,-19.9898,-18.0208,2,3,1,2,1
4939,0.12803,0.418957,0.407771,0.403636,0.3294,0.586583,0.206751,-19.9845,-20.0693,-17.5394,2,3,1,1,1
4940,0.12822,0.419146,0.408224,0.401992,0.330442,0.585531,0.209645,-19.6189,-20.1347,-17.1397,2,3,1,1,1
4941,0.129,0.419336,0.408668,0.400409,0.33205,0.58475,0.213221,-19.349,-19.7842,-17.0515,2,3,1,2,1
4942,0.13154,0.419505,0.4091,0.398903,0.334347,0.58429,0.217245,-18.578,-19.0522,-16.9221,2,3,1,2,1
4943,0.13437,0.419663,0.409516,0.397449,0.337416,0.584154,0.221206,-18.9632,-18.4664,-17.1663,2,3,1,2,1
4944,0.13867,0.419849,0.40991,0.396019,0.341303,0.584345,0.225103,-21.1949,-18.1477,-17.9217,2,3,1,2,1
4945,0.14209,0.420096,0.410283,0.394582,0.346036,0.584818,0.229105,-22.5647,-17.8885,-18.8167,2,3,1,2,1
4946,0.14668,0.420439,0.41066,0.393135,0.351642,0.585494,0.233048,-21.1989,-17.5893,-19.1635,2,3,1,2,1
4947,0.14941,0.420926,0.411086,0.391737,0.358101,0.586332,0.236527,-21.0348,-17.2248,-18.6616,2,3,1,2,1
4948,0.15068,0.421576,0.411555,0.390406,0.365362,0.58727,0.239117,-20.8748,-16.7693,-17.7361,2,3,1,2,1
4949,0.15146,0.422362,0.412043,0.38904,0.37334,0.588187,0.240714,-20.6108,-16.4335,-16.8339,2,3,1,2,1
4950,0.15107,0.423262,0.41255,0.387601,0.381844,0.58898,0.241527,-20.7554,-16.3611,-16.2289,2,3,1,2,2
4951,0.14971,0.424263,0.413086,0.3862,0.39062,0.589536,0.241647,-21.6613,-16.5494,-16.3119,2,3,1,2,2
4952,0.14863,0.425381,0.413639,0.384912,0.399436,0.58974,0.240899,-23.3645,-16.8651,-16.7653,2,3,1,2,1
4953,0.14746,0.426652,0.414188,0.383667,0.408101,0.589499,0.239004,-23.123,-17.2619,-17.5795,2,3,1,2,1
4954,0.14561,0.42807,0.414735,0.38237,0.416483,0.588776,0.235902,-21.6101,-17.6324,-19.1527,2,3,1,2,1
4955,0.14355,0.42963,0.415265,0.380991,0.424541,0.587638,0.232071,-19.7677,-18.2145,-20.6277,2,3,1,2,1
4956,0.14131,0.431334,0.415752,0.379556,0.432263,0.586144,0.228104,-18.8133,-19.0456,-21.2185,2,3,1,2,1
4957,0.13926,0.433166,0.416205,0.378106,0.439588,0.584286,0.223945,-18.5109,-20.2247,-21.6966,2,3,1,1,1
4958,0.13633,0.435097,0.416623,0.376627,0.446397,0.582053,0.219256,-18.705,-21.3693,-21.208,2,3,1,1,1
4959,0.13535,0.437113,0.417006,0.375073,0.45247,0.579481,0.214393,-18.9615,-21.9888,-18.8927,2,3,1,1,1
4960,0.13418,0.439208,0.417363,0.373441,0.457608,0.576619,0.210257,-18.9999,-22.0787,-17.7955,2,3,1,1,1
4961,0.13193,0.441379,0.417693,0.371778,0.461746,0.573473,0.207368,-20.1334,-22.2747,-17.5224,2,3,1,1,1
4962,0.13164,0.443622,0.417997,0.370147,0.46485,0.569959,0.205594,-20.315,-22.5937,-17.4715,2,3,1,1,1
4963,0.13115,0.445923,0.418264,0.368549,0.466869,0.565918,0.204573,-20.0895,-22.3678,-18.0066,2,3,1,1,1
4964,0.12969,0.448268,0.418477,0.366941,0.467738,0.561238,0.204213,-19.4393,-21.7158,-17.9892,2,3,1,1,1
4965,0.1292,0.450635,0.418622,0.365299,0.467427,0.555905,0.20465,-18.5732,-20.7388,-17.0126,2,3,1,1,1
4966,0.1292,0.452967,0.4187,0.36367,0.465972,0.549971,0.205961,-18.1179,-21.1658,-16.0746,2,3,2,1,2
4967,0.12959,0.455236,0.418721,0.362103,0.463421,0.543545,0.207888,-18.3147,-21.4299,-15.8445,2,3,2,1,2
4968,0.12979,0.457458,0.418673,0.360574,0.459897,0.536748,0.209976,-19.198,-21.3507,-15.7492,2,3,1,1,2
4969,0.13037,0.459627,0.418497,0.359031,0.455615,0.529694,0.212049,-19.9813,-20.7743,-15.9107,2,3,1,1,2
4970,0.13115,0.461711,0.418157,0.357458,0.450828,0.522519,0.214165,-20.0126,-19.8261,-16.364,2,3,1,2,2
4971,0.13223,0.463667,0.417683,0.355897,0.445758,0.515353,0.216261,-19.0524,-18.5348,-16.6671,2,3,1,2,1
4972,0.1333,0.465495,0.417102,0.354371,0.440579,0.508307,0.218197,-18.4378,-16.7694,-16.4273,2,3,1,2,2
4973,0.13418,0.46723,0.416442,0.352886,0.435471,0.501493,0.219899,-18.5938,-15.0619,-15.8236,2,3,1,3,2
4974,0.13506,0.468869,0.415724,0.351421,0.430548,0.495044,0.221456,-19.5796,-14.2234,-15.4172,2,3,1,3,2
4975,0.13613,0.470436,0.414941,0.349946,0.425904,0.489104,0.223198,-20.0036,-14.1508,-15.293,2,3,1,3,2
4976,0.13662,0.471967,0.414084,0.348487,0.421708,0.48381,0.225411,-20.1831,-14.2032,-15.4038,2,3,1,3,2
4977,0.1374,0.473475,0.413158,0.347035,0.418137,0.479195,0.227807,-21.3005,-14.2368,-15.5964,2,3,1,3,2
4978,0.1374,0.474943,0.412167,0.345553,0.415242,0.475149,0.229808,-22.3201,-14.4697,-16.0907,2,3,1,3,2
4979,0.13818,0.476345,0.411115,0.344068,0.412915,0.471512,0.231141,-22.3581,-14.9311,-16.8143,2,3,1,3,1
4980,0.13828,0.477692,0.410018,0.342619,0.410982,0.468174,0.231837,-21.0043,-15.5015,-16.6123,2,3,1,2,2
4981,0.13828,0.479002,0.408888,0.341204,0.409294,0.465158,0.232175,-20.607,-16.0819,-15.9201,2,3,1,2,2
4982,0.13818,0.480292,0.407726,0.339832,0.407759,0.462549,0.232359,-21.6471,-16.4468,-15.2338,2,3,1,2,2
4983,0.13818,0.481597,0.406545,0.338514,0.406336,0.460362,0.232256,-23.6383,-16.4996,-14.7414,2,3,1,2,2
4984,0.13779,0.482936,0.405364,0.337171,0.404982,0.458571,0.231629,-23.6606,-16.3027,-14.463,2,3,1,2,2
4985,0.13779,0.484284,0.404171,0.335749,0.403624,0.457193,0.230292,-22.352,-15.7458,-14.3512,2,3,1,2,2
4986,0.1374,0.485609,0.402927,0.334266,0.402126,0.456232,0.228007,-20.6315,-14.9948,-14.1469,2,3,1,3,2
4987,0.13633,0.486887,0.401637,0.332765,0.400324,0.455626,0.224765,-19.4774,-14.4299,-13.7367,2,3,1,3,2
4988,0.13574,0.488106,0.400349,0.331288,0.39808,0.455278,0.220959,-18.9782,-14.2501,-13.2318,2,3,1,3,3
4989,0.13584,0.489305,0.399081,0.329838,0.395302,0.455095,0.216899,-19.2527,-14.5782,-12.9836,2,3,1,3,3
4990,0.13574,0.490501,0.397817,0.328369,0.391984,0.455008,0.21293,-19.6971,-15.3751,-12.8793,2,3,1,2,3
4991,0.13545,0.491657,0.396555,0.326827,0.388185,0.454989,0.209577,-20.0805,-16.2513,-12.8476,2,3,1,2,3
4992,0.13525,0.492744,0.395323,0.325218,0.383975,0.455067,0.206929,-20.711,-17.0036,-12.8924,2,3,1,2,3
4993,0.13457,0.493737,0.394124,0.323561,0.379427,0.455277,0.204701,-21.1176,-17.4405,-13.0617,2,3,1,2,3
4994,0.13457,0.494639,0.392931,0.321882,0.374623,0.455566,0.202693,-20.3985,-17.4091,-13.2437,2,3,1,2,3
4995,0.13467,0.495452,0.391722,0.320229,0.369615,0.455897,0.200901,-18.5124,-16.6478,-13.3528,2,3,1,2,3
4996,0.13457,0.496177,0.390485,0.318585,0.364443,0.456355,0.19937,-17.3267,-15.2227,-13.6098,2,3,2,2,2
4997,0.13496,0.496837,0.389233,0.316944,0.359259,0.457004,0.198152,-17.1411,-14.2546,-13.9756,2,3,2,3,2
4998,0.13506,0.497424,0.387977,0.315333,0.354257,0.457805,0.197141,-17.4025,-13.4598,-14.3211,2,3,2,3,2
4999,0.13506,0.497912,0.386724,0.313729,0.349534,0.458709,0.195826,-17.7706,-12.9643,-14.6853,2,3,2,3,2
5000,0.13535,0.498311,0.385493,0.312109,0.345137,0.459758,0.193851,-18.0888,-13.2405,-15.2125,2,3,2,3,2
5001,0.13564,0.498649,0.384287,0.31048,0.3411,0.46109,0.191093,-18.1437,-13.7728,-16.0066,2,3,2,3,2
5002,0.13594,0.498931,0.38312,0.308851,0.337447,0.462821,0.187654,-19.1971,-14.3631,-16.9466,2,3,1,3,1
5003,0.13594,0.499162,0.382013,0.307187,0.334169,0.46496,0.184099,-20.9188,-15.0702,-17.6666,2,3,1,3,1
5004,0.13643,0.499364,0.380941,0.305477,0.331253,0.467413,0.180746,-22.3031,-15.7852,-18.0913,2,3,1,2,1
5005,0.13633,0.499542,0.379873,0.303727,0.32873,0.470128,0.177572,-22.1608,-16.4573,-18.333,2,3,1,2,1
5006,0.13652,0.499677,0.378805,0.301895,0.3266,0.473083,0.174817,-20.7295,-17.3522,-18.3888,2,3,1,2,1
5007,0.13652,0.499774,0.377753,0.30001,0.324752,0.476198,0.17267,-20.3061,-18.7631,-18.186,2,3,1,2,1
5008,0.13672,0.499855,0.376759,0.29811,0.323069,0.479395,0.17098,-19.9591,-20.1992,-17.8247,2,3,1,1,1
5009,0.13672,0.499925,0.375849,0.296225,0.321542,0.482619,0.169652,-22.0156,-21.1104,-17.4984,2,3,1,1,1
5010,0.13682,0.499973,0.375001,0.294421,0.320188,0.485811,0.168761,-23.277,-22.0639,-17.2756,2,3,1,1,1
5011,0.13691,0.500004,0.374188,0.292662,0.318996,0.488924,0.168144,-21.3062,-23.7008,-16.8125,2,3,1,1,1
5012,0.13721,0.500029,0.373426,0.290879,0.317987,0.491858,0.167515,-21.2319,-24.3424,-15.9659,2,3,1,1,2
5013,0.13789,0.500047,0.372728,0.2891,0.317175,0.494426,0.166858,-20.9528,-23.7826,-15.0451,2,3,1,1,2
5014,0.13779,0.50003,0.372065,0.287334,0.316483,0.496418,0.166146,-21.1306,-21.5418,-14.3846,2,3,1,1,2
5015,0.13779,0.499975,0.371421,0.285527,0.315815,0.497678,0.165322,-21.3314,-20.4521,-14.0483,2,3,1,1,2
5016,0.13877,0.499918,0.370802,0.28368,0.315132,0.498182,0.164338,-20.4036,-20.2227,-13.8979,2,3,1,1,2
5017,0.13877,0.499879,0.370193,0.281821,0.314433,0.498005,0.163115,-19.2463,-20.5965,-13.7736,2,3,1,1,2
5018,0.13896,0.499847,0.369571,0.279928,0.313759,0.497186,0.161842,-18.3261,-21.2981,-13.7641,2,3,2,1,2
5019,0.13906,0.499821,0.368925,0.277985,0.313159,0.495731,0.160646,-18.1989,-21.878,-14.1092,2,3,2,1,2
5020,0.13926,0.4998,0.36824,0.276052,0.312656,0.493747,0.159465,-18.2595,-22.4241,-14.6698,2,3,2,1,2
5021,0.13936,0.499753,0.367501,0.274178,0.312256,0.491403,0.158453,-18.083,-22.7561,-14.868,2,3,2,1,2
5022,0.13955,0.499668,0.366709,0.272345,0.311912,0.48882,0.157656,-19.3869,-22.0808,-14.5751,2,3,1,1,2
5023,0.13975,0.49955,0.365876,0.270525,0.311586,0.486097,0.156725,-18.9784,-21.1639,-13.6314,2,3,1,1,2
5024,0.13965,0.499418,0.365009,0.268679,0.31131,0.483334,0.15525,-18.1016,-20.4541,-12.4219,2,3,2,1,3
5025,0.13975,0.499305,0.364097,0.266794,0.311151,0.480561,0.153029,-18.0154,-19.4707,-11.7522,2,3,2,2,3
5026,0.14004,0.499218,0.363139,0.264876,0.311147,0.477788,0.149964,-17.9984,-18.125,-11.3982,2,3,2,2,3
5027,0.14004,0.499135,0.362157,0.262949,0.311298,0.475106,0.146027,-18.9972,-17.0869,-11.3613,2,3,1,2,3
5028,0.14014,0.499047,0.361159,0.261034,0.31157,0.472579,0.141528,-20.2766,-16.3152,-11.4797,2,3,1,2,3
5029,0.13984,0.498958,0.360141,0.259095,0.31191,0.470185,0.136993,-21.0345,-15.8451,-11.6733,2,3,1,2,3
5030,0.14014,0.498878,0.359101,0.257093,0.312216,0.467879,0.132907,-20.7798,-16.2862,-11.8561,2,3,1,2,3
5031,0.14033,0.498816,0.358028,0.255008,0.312372,0.465619,0.12939,-19.5438,-17.4385,-11.9381,2,3,1,2,3
5032,0.14043,0.498772,0.356893,0.252854,0.312306,0.463379,0.12619,-19.0775,-17.9555,-12.0206,2,3,1,2,3
5033,0.14062,0.498742,0.355705,0.250671,0.312025,0.461156,0.12343,-19.0221,-17.9364,-12.2263,2,3,1,2,3
5034,0.14111,0.498705,0.354508,0.248498,0.311571,0.458963,0.121649,-19.4609,-18.8787,-12.465,2,3,1,2,3
5035,0.14131,0.498643,0.353313,0.246357,0.310925,0.456788,0.121202,-20.1899,-19.3883,-12.7043,2,3,1,2,3
5036,0.14199,0.498569,0.352094,0.244248,0.310041,0.454632,0.122023,-20.6079,-19.0846,-12.7261,2,3,1,2,3
5037,0.14209,0.498479,0.350843,0.242177,0.308918,0.452563,0.12366,-20.7645,-18.338,-12.5346,2,3,1,2,3
5038,0.14248,0.498354,0.349553,0.240087,0.307599,0.450646,0.125433,-21.9109,-18.29,-12.2461,2,3,1,2,3
5039,0.14355,0.498203,0.348221,0.237926,0.306124,0.448854,0.126555,-23.6217,-18.7936,-12.1355,2,3,1,2,3
5040,0.14375,0.498032,0.346874,0.235796,0.304539,0.447131,0.126551,-23.3605,-19.4339,-12.2331,2,3,1,2,3
5041,0.14395,0.497847,0.345524,0.2338,0.302916,0.445465,0.125536,-22.1003,-19.7455,-12.1507,2,3,1,2,3
5042,0.14434,0.497633,0.34414,0.231891,0.301286,0.443936,0.123785,-20.1336,-19.8873,-11.7953,2,3,1,2,3
5043,0.14434,0.497377,0.342716,0.229954,0.299646,0.442613,0.12138,-18.3433,-19.3012,-11.5221,2,3,2,2,3
5044,0.14443,0.4971,0.34129,0.22793,0.298057,0.441442,0.118398,-17.5977,-18.5544,-11.5142,2,3,2,2,3
5045,0.14443,0.49681,0.339864,0.225799,0.296572,0.44029,0.115206,-17.7316,-18.1137,-11.5944,2,3,2,2,3
5046,0.14502,0.496492,0.338408,0.223552,0.295184,0.439107,0.112059,-18.4927,-17.8313,-11.709,2,3,1,2,3
5047,0.14502,0.496146,0.336937,0.221243,0.293873,0.43796,0.108839,-19.9631,-17.5644,-11.9127,2,3,1,2,3
5048,0.14473,0.495782,0.335474,0.218974,0.292604,0.436961,0.105723,-21.246,-17.316,-12.234,2,3,1,2,3
5049,0.14492,0.495397,0.334021,0.216748,0.291327,0.436184,0.10358,-20.6893,-17.1202,-12.6203,2,3,1,2,3
5050,0.14492,0.494991,0.332568,0.214498,0.290005,0.435608,0.103151,-18.9025,-16.6584,-13.135,2,3,1,2,3
5051,0.14512,0.494583,0.331076,0.212216,0.288636,0.43519,0.104391,-18.8272,-15.77,-13.676,2,3,1,2,2
5052,0.14541,0.494179,0.329513,0.209955,0.287216,0.434898,0.106994,-20.6211,-14.8773,-14.2538,2,3,1,3,2
5053,0.1457,0.493764,0.327924,0.207751,0.285661,0.434657,0.1107,-21.452,-13.9999,-14.7275,2,3,1,3,2
5054,0.1457,0.493327,0.326375,0.205583,0.283894,0.434382,0.115071,-20.1733,-12.9879,-15.0754,2,3,1,3,2
5055,0.146,0.49285,0.32487,0.203424,0.28192,0.43403,0.119664,-18.0224,-12.4628,-15.1628,2,3,2,3,2
5056,0.14629,0.492317,0.323385,0.201319,0.279787,0.433607,0.124463,-16.6885,-12.5799,-15.0964,2,3,3,3,2
5057,0.14707,0.491745,0.321908,0.199282,0.277546,0.433142,0.129661,-16.0385,-13.2351,-14.7855,2,3,3,3,2
5058,0.14746,0.491169,0.320441,0.197248,0.275248,0.432679,0.135268,-16.0319,-14.0978,-14.1041,2,3,3,3,2
5059,0.14795,0.490568,0.318953,0.195223,0.273031,0.432203,0.141186,-15.9959,-15.5143,-13.4334,2,3,3,2,2
5060,0.14824,0.489887,0.317419,0.193256,0.271083,0.431594,0.147315,-16.4214,-16.6573,-12.923,2,3,3,2,3
